	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YCL030C	gene-YCL030C	811.487429152821	0.870634679706137	0.428372380608533	2.03242486938429	0.0421106625399155	0.0725391732904532
gene-YFR006W	gene-YFR006W	762.947932648563	-0.860354420366242	0.423502387587264	-2.03152200691894	0.042202069439206	0.0726750896535305
gene-YBR078W	gene-YBR078W	2690.48946948091	-0.901098608770683	0.444073011631265	-2.02916769352988	0.0424412129110519	0.0730652634594294
gene-YAR002C-A	gene-YAR002C-A	501.177658482715	-0.944354556628347	0.465658957133015	-2.02799611639081	0.0425606443716255	0.0732491753295491
gene-YJR107W	gene-YJR107W	113.213392808934	-1.06217116584381	0.524191134104658	-2.02630509510246	0.042733529463788	0.0735249476742262
gene-YNL079C	gene-YNL079C	1755.59562472935	-0.870122172510823	0.42945240980212	-2.02612013031142	0.0427524757013094	0.0735357764948239
gene-YNL078W	gene-YNL078W	133.798534194449	-0.967044643556218	0.477322096701529	-2.02597920825131	0.0427669153382581	0.0735388496881527
gene-YHR105W	gene-YHR105W	31.3568919406056	-1.4916347662915	0.73640108209695	-2.02557383816434	0.042808474743381	0.073588540434348
gene-YOR329C	gene-YOR329C	226.673181010834	-0.910290006085575	0.449911025061164	-2.02326672470812	0.0430456556176513	0.0739743791986368
gene-YMR034C	gene-YMR034C	179.781117493574	-1.02664521306433	0.507801190680808	-2.02174636827437	0.0432025609526886	0.074222076339647
gene-YGR275W	gene-YGR275W	224.137030411429	-0.978804595940101	0.484481992759723	-2.02031161233589	0.0433510750459876	0.0744552151794563
gene-YKL037W	gene-YKL037W	10.361495905683	-2.40405164836097	1.19069343941979	-2.01903493272998	0.0434835888367461	0.0746607439643038
gene-YLL032C	gene-YLL032C	156.126731346273	-0.97722027470539	0.484143364434535	-2.01845227362922	0.0435441799420817	0.0747426975261013
gene-YOR208W	gene-YOR208W	357.540064528093	-0.988248186360935	0.489896239493183	-2.01726020061578	0.0436683666361957	0.0749337309978062
gene-YML009C	gene-YML009C	189.388290941784	-0.963896508481045	0.478003031001514	-2.01650710553338	0.043746975964736	0.0750464652618199
gene-YMR009W	gene-YMR009W	445.757489534124	-0.938467270670909	0.465665721753656	-2.01532392622056	0.0438707195507167	0.0752365364499161
gene-YLR383W	gene-YLR383W	84.99506692115	-1.17266327243494	0.582094103949445	-2.01455961240381	0.0439508128354654	0.0753516590559661
gene-YDL092W	gene-YDL092W	358.374431105609	0.870499998794152	0.432178849028012	2.01421240477627	0.0439872378633708	0.0753696422352332
gene-YKL046C	gene-YKL046C	409.423736268848	-0.841270327466628	0.417664249091324	-2.01422632963417	0.0439857765371429	0.0753696422352332
gene-YGL195W	gene-YGL195W	618.08101936386	0.820826846494835	0.40754415061043	2.01408079410631	0.0440010515996809	0.0753710910395948
gene-RUF21	gene-RUF21	26.4359533923958	-1.69988937332346	0.844323123262739	-2.01331614223064	0.04408138123635	0.0754864430600077
gene-YHR062C	gene-YHR062C	232.760753501638	0.927515466201691	0.461441322072331	2.01003989420849	0.0444269666867416	0.0760558263279359
gene-YHR177W	gene-YHR177W	21.5228732212585	-1.67666495661296	0.834256067143402	-2.00977256581912	0.0444552656439177	0.0760594653878274
gene-YLL067C	gene-YLL067C	8.45988869960981	-2.72953176606398	1.35811295215714	-2.00979731599539	0.0444526449909685	0.0760594653878274
gene-YGL057C	gene-YGL057C	137.035666194319	0.929490192842134	0.463181924190259	2.00674971171874	0.0447763199003011	0.0765636867492057
gene-YLR137W	gene-YLR137W	63.6452724510966	-1.13618061409671	0.566154325162734	-2.00683906065741	0.0447668022675496	0.0765636867492057
gene-YPR011C	gene-YPR011C	110.411523670325	-1.04672934696254	0.521805838091789	-2.00597477174721	0.0448589397176142	0.0766823993055217
gene-YPL257W	gene-YPL257W	17.2922929815406	-1.85083019322241	0.923209181187817	-2.00477879871287	0.0449867000607617	0.0768781831088347
gene-YHR172W	gene-YHR172W	25.0792854472422	-1.69629890436523	0.846346214539737	-2.00426122929813	0.045042084689114	0.0769502046481866
gene-YFR043C	gene-YFR043C	141.146997432223	-0.949150919459403	0.473597734227084	-2.00412892812595	0.0450562513392994	0.0769517874769345
gene-YMR203W	gene-YMR203W	625.746423229251	-0.966613363521928	0.482688012118108	-2.00256343487853	0.0452241679046104	0.0772158824505276
gene-tG(CCC)O	gene-tG(CCC)O	6.2873753433486	2.73734191163429	1.36711078125707	2.00228244057683	0.0452543634447801	0.0772447460619859
gene-YER098W	gene-YER098W	215.877561005346	-0.888681115243808	0.444299280717379	-2.00018580675827	0.0454802038510697	0.0776074412162117
gene-YJL014W	gene-YJL014W	913.699458825243	0.874038680645577	0.437211874371665	1.99911926431937	0.0455954512356113	0.0777812628650933
gene-YBR103W	gene-YBR103W	241.731156937027	-0.871460056556726	0.436092658042744	-1.99833691415027	0.0456801460319406	0.0779028781507156
gene-YER041W	gene-YER041W	140.177430567815	0.980161038952711	0.490771632055273	1.99718356753416	0.0458052454692287	0.0780933079105771
gene-YLL042C	gene-YLL042C	34.2190811257694	-1.3492955483543	0.67594250621866	-1.99616910601242	0.0459155189874472	0.0782583567023588
gene-YOR059C	gene-YOR059C	432.053361869105	-0.871707234968212	0.436842796105749	-1.99547123756893	0.0459915081124103	0.0783648915711898
gene-YJL199C	gene-YJL199C	35.0862857219003	-1.33323571052242	0.668204075295201	-1.99525228865661	0.046015370722344	0.0783825716993737
gene-YMR025W	gene-YMR025W	57.5251859801724	-1.16815074398895	0.585956955500175	-1.99357774154555	0.0461982198539323	0.0786709797219614
gene-YIL140W	gene-YIL140W	59.7587296973178	-1.30034211759987	0.652457303738538	-1.99299189410402	0.0462623346986769	0.0787570853159666
gene-YJL146W	gene-YJL146W	224.077797023923	-0.931930204452463	0.467738179539656	-1.99241850509116	0.0463251586300481	0.078840943472281
gene-YML001W	gene-YML001W	477.189222076094	-0.849823753600824	0.426648426325857	-1.99185957608985	0.0463864673548506	0.0788950560468397
gene-YKL138C	gene-YKL138C	197.648759686614	-0.99131358916702	0.497707987389112	-1.99175744469619	0.0463976774893493	0.0788950560468397
gene-YMR141C	gene-YMR141C	43.7935722451906	-1.37587887607213	0.690717025105682	-1.99195738060983	0.0463757342835785	0.0788950560468397
gene-YOR222W	gene-YOR222W	227.869366849064	1.36836982944174	0.687063063688304	1.99162187834117	0.0464125610310869	0.0788972812847842
gene-YGL073W	gene-YGL073W	599.374498939629	-0.833346997260514	0.418854318000093	-1.98958674041968	0.0466364779914847	0.079254739791377
gene-YMR266W	gene-YMR266W	1184.31639409324	0.899785775231421	0.452343402419611	1.98916524573679	0.0466829666049531	0.079310553027766
gene-YBR196C	gene-YBR196C	5726.08894462304	-0.946334038362936	0.47622361765514	-1.98716317981572	0.0469043166934453	0.0796633222157523
gene-YDR323C	gene-YDR323C	94.3038839984479	1.00334086758779	0.505232058976003	1.98590103253017	0.0470443140698999	0.079877754418422
gene-YDR446W	gene-YDR446W	5.13345850501944	2.90022653725188	1.46053038202257	1.98573516371197	0.0470627383453954	0.0798856995512378
gene-YGL142C	gene-YGL142C	142.042086592192	1.05807598843864	0.533114768452493	1.98470582893433	0.0471772099266242	0.0800566260127124
gene-YNL165W	gene-YNL165W	106.804521198567	0.960658857332402	0.484071501166763	1.9845391745164	0.0471957654542184	0.080064736958528
gene-YCR105W	gene-YCR105W	31.1297359707682	-1.41539895931183	0.713313089647222	-1.98426045989403	0.0472268116331508	0.0800940266156617
gene-YPL016W	gene-YPL016W	213.177581038742	0.911069998327369	0.459495615962816	1.98276102464729	0.0473941294843307	0.0803543408876691
gene-YJR111C	gene-YJR111C	162.785028141017	0.902817139463495	0.455674163430217	1.98127787774335	0.0475601198517631	0.0806122533037174
gene-YNL024C-A	gene-YNL024C-A	276.414848432781	0.867068524593878	0.437995152335355	1.97963041364896	0.0477450729256731	0.0809021468932979
gene-YMR279C	gene-YMR279C	55.3144334092212	-1.22351835759491	0.618196813859111	-1.97917286237219	0.0477965472027846	0.0809657628512341
gene-YGR225W	gene-YGR225W	23.5578641460553	-1.65686078398802	0.840478004965171	-1.97133152111063	0.0486859681666634	0.0824483819885337
gene-YKL149C	gene-YKL149C	146.402399486405	-1.0666349443152	0.541151669995102	-1.97104620286001	0.0487185912827146	0.0824795958447822
gene-YAR018C	gene-YAR018C	112.508094311227	-1.00224451086455	0.508535057782052	-1.97084644515127	0.0487414423796471	0.0824942525074283
gene-YKR066C	gene-YKR066C	1345.77311672795	-0.935099358206615	0.47480833686689	-1.96942489337285	0.0489043194860419	0.0827458238290759
gene-YMR111C	gene-YMR111C	115.666333419713	0.98058392617817	0.498001915130488	1.96903645625787	0.0489489048316232	0.0827971579980774
gene-YDR477W	gene-YDR477W	552.705749747143	-0.809569333929386	0.411282225563674	-1.96840340673572	0.0490216402363906	0.0828719526043928
gene-YML075C	gene-YML075C	904.829755793935	-0.933447144144833	0.474199335978982	-1.968469952025	0.0490139901271689	0.0828719526043928
gene-YOR045W	gene-YOR045W	230.628678822228	-1.02449299719618	0.520668951388374	-1.96764757042713	0.0491086022487373	0.0829948229920503
gene-YOR377W	gene-YOR377W	109.289593469523	-1.01266689492716	0.514976335040801	-1.96643384563861	0.0492485170252097	0.083207087485616
gene-YML112W	gene-YML112W	96.8016758898177	1.07960236165684	0.549096583847753	1.96614292169076	0.0492821035701649	0.0832396355564657
gene-YNR031C	gene-YNR031C	287.685513696379	-0.879492850146956	0.448007051606649	-1.96312278343144	0.0496319087960437	0.0838061167700772
gene-YLR031W	gene-YLR031W	22.0612602235996	1.46727739506857	0.747599891662376	1.96265062559855	0.0496867839066983	0.0838535067844922
gene-YOR219C	gene-YOR219C	280.609047537087	-1.00963663890846	0.514429657511378	-1.96263303284789	0.0496888295536461	0.0838535067844922
gene-YER155C	gene-YER155C	358.899332376019	-0.825517625022535	0.420813251804726	-1.96171964994488	0.0497951328113999	0.0840085085340657
gene-YOR156C	gene-YOR156C	78.1524194852513	1.05618861862542	0.538538784076196	1.96121180099813	0.0498543208124456	0.0840839560539564
gene-YIL129C	gene-YIL129C	383.917006633159	-0.864803230344649	0.44157969928061	-1.95843067911302	0.050179497795546	0.0846078448470303
gene-YLR408C	gene-YLR408C	51.4398662376184	-1.166129690449	0.596082194566495	-1.95632364307925	0.0504270407230191	0.0850005686433257
gene-YGL233W	gene-YGL233W	265.227007604733	-0.851015965845913	0.435383011132755	-1.9546375124555	0.0506258703769925	0.0853109766979068
gene-YOL086C	gene-YOL086C	18129.2268742389	-0.754646357216763	0.386133248981847	-1.95436771945076	0.0506577454225873	0.0853399467814717
gene-YOR372C	gene-YOR372C	182.451387389099	-0.909585730712058	0.465624576798933	-1.95347448574399	0.0507633976851829	0.0854931519403892
gene-YLR115W	gene-YLR115W	127.574446731422	-1.02014478258733	0.52228470878049	-1.95323501806002	0.0507917534325095	0.0855117892886631
gene-YDR014W	gene-YDR014W	71.1740527568492	-1.06747749516683	0.546546362584934	-1.95313255790069	0.0508038899541902	0.0855117892886631
gene-YGL175C	gene-YGL175C	27.1472265864855	1.3528011361561	0.693379538358059	1.95102546486959	0.0510540166318405	0.0859079168107287
gene-YDR507C	gene-YDR507C	117.183202177281	-1.29573733595521	0.664795219223403	-1.94907739780207	0.051286182417685	0.0862736012189827
gene-YDR180W	gene-YDR180W	68.7020658059751	1.19286491524375	0.612349236592996	1.94801404812823	0.0514132822471072	0.0864623832234337
gene-tK(UUU)D	gene-tK(UUU)D	1.86669341072861	5.10200454438014	2.62105223998508	1.9465482093593	0.0515889228531664	0.086732664050507
gene-YKR077W	gene-YKR077W	52.8859485546975	-1.44449718247655	0.742500034085035	-1.94545066150275	0.051720762400795	0.0869291703509023
gene-YPL148C	gene-YPL148C	162.586520236569	0.909829003886933	0.467792296748824	1.94494225366746	0.051781928799557	0.0869816676829552
gene-YIL013C	gene-YIL013C	117.179495470332	-1.01883044085576	0.523820786417692	-1.94499811247153	0.0517752054848551	0.0869816676829552
gene-YJL026W	gene-YJL026W	606.883749150736	-0.811625778056423	0.417521308301045	-1.94391462643918	0.051905747147094	0.0871644618373043
gene-YLR147C	gene-YLR147C	103.145222339509	0.979289658100098	0.503883040597646	1.94348604576686	0.0519574597828738	0.0871827037532346
gene-YOR011W	gene-YOR011W	109.767133650359	0.962430630078396	0.495217171197007	1.94345165324553	0.0519616114592575	0.0871827037532346
gene-YER040W	gene-YER040W	148.692572902321	0.906458155051324	0.466377472174097	1.94361479516949	0.0519419203254326	0.0871827037532346
gene-YBR086C	gene-YBR086C	477.26464185799	-0.80985372406077	0.416784277879005	-1.94310046478259	0.0520040208896181	0.087228678040537
gene-YGL242C	gene-YGL242C	46.7557108633723	-1.32194611535397	0.681190595604954	-1.94064058412311	0.0523018878348928	0.0877029925263696
gene-YOR161C-C	gene-YOR161C-C	4.50168296590423	3.24675743920497	1.67594462661386	1.93727011480375	0.0527123333974191	0.088365757630747
gene-YMR267W	gene-YMR267W	193.453063524696	-1.03703855388282	0.535446302272253	-1.93677414426429	0.0527729578208699	0.0884418774091396
gene-YLL025W	gene-YLL025W	23.8060046742279	-1.51949654220117	0.784789102212262	-1.93618455954323	0.0528451008723129	0.0885372517353366
gene-YNL267W	gene-YNL267W	428.386439885944	-0.838445010208007	0.433130954922442	-1.93577716087769	0.0528949993227561	0.0885871894383258
gene-YPL003W	gene-YPL003W	112.327501556856	-1.02492128999702	0.529485632030768	-1.93569235498625	0.0529053913524482	0.0885871894383258
gene-YKL104C	gene-YKL104C	545.654595315784	-0.82328451950691	0.425394797352959	-1.93534223885633	0.052948312298394	0.0886335227759982
gene-YKR063C	gene-YKR063C	306.482796498145	0.863153798413685	0.4460339173278	1.93517525210832	0.0529687935497693	0.0886422770259888
gene-YMR150C	gene-YMR150C	124.833386407629	-0.955197813528454	0.494160180193094	-1.93297204391339	0.053239641775469	0.0890698900400189
gene-YDR058C	gene-YDR058C	187.5391584181	0.871299395936593	0.450937987236399	1.93219338489623	0.0533356413705747	0.0892048194664116
gene-YBL021C	gene-YBL021C	83.5274179785905	1.12571185858314	0.583232586295736	1.93012510794849	0.053591338143982	0.0896066908207203
gene-YOL052C	gene-YOL052C	296.404360210743	0.980371325455616	0.508421255852363	1.92826581141269	0.0538220720136918	0.0899666041252737
gene-YDR076W	gene-YDR076W	43.7342319125497	-1.22158238811643	0.633677992720452	-1.92776520906468	0.0538843369745314	0.090018903850525
gene-YPR195C	gene-YPR195C	5.8799585138935	-3.13226502424893	1.62472518490847	-1.92787374341427	0.0538708323607167	0.090018903850525
gene-YLR168C	gene-YLR168C	281.924007740479	-1.08334380854438	0.562092662410517	-1.92734024297433	0.0539372414686543	0.0900813929355802
gene-YBL091C-A	gene-YBL091C-A	72.5613764361988	-1.11407552861272	0.578179144503986	-1.9268691013898	0.0539959450723466	0.090153528514932
gene-YCL011C	gene-YCL011C	1070.69346601666	0.762680763141913	0.396080256964408	1.92557126928558	0.0541579290254918	0.090398013640482
gene-YOR297C	gene-YOR297C	116.079976823922	0.925356358835019	0.480635542554821	1.92527659089938	0.0541947646173275	0.0904288186302371
gene-YBR301W	gene-YBR301W	7.7781017551381	-2.59475255944815	1.34780106952436	-1.92517472950503	0.0542075024273479	0.0904288186302371
gene-YDR177W	gene-YDR177W	482.668661299005	-0.826985287877728	0.429893738954597	-1.92369698123254	0.0543925766565091	0.0907115223895641
gene-YPL060W	gene-YPL060W	130.630769121034	0.900710454690214	0.468800429182094	1.92130893792411	0.0546927710020502	0.0911598465913151
gene-YOL009C	gene-YOL009C	131.629409719342	-0.98344881956067	0.511840469199568	-1.92139715153555	0.0546816573844986	0.0911598465913151
gene-YML094W	gene-YML094W	231.372378487132	0.887694428724664	0.462189336452421	1.9206294016609	0.0547784457412005	0.0912764697958307
gene-YFR044C	gene-YFR044C	798.147161306719	-0.799233066924053	0.416542184692185	-1.91873259491033	0.0550181842004446	0.0916496665442774
gene-YHR035W	gene-YHR035W	56.8323241833956	-1.10625034530644	0.577063884431741	-1.91703271535666	0.0552337755481807	0.0919824365289473
gene-YJL132W	gene-YJL132W	64.7927890407067	-1.35919320579995	0.70918480665425	-1.91655714144846	0.0552942172670515	0.0920567146250653
gene-YIL009C-A	gene-YIL009C-A	66.2268463827598	-1.0994414573254	0.573891098176447	-1.91576670350681	0.0553947976872717	0.0921977560591132
gene-YNL309W	gene-YNL309W	38.6767282988657	1.24715964592498	0.652213766254049	1.91219460620705	0.0558512376938406	0.0929308312271977
gene-YHR099W	gene-YHR099W	519.97888751877	-0.793634147578785	0.415410870082354	-1.91047997232583	0.0560714426457274	0.0932471762982175
gene-YOL107W	gene-YOL107W	29.3284421205728	-1.46927579717079	0.769067359435031	-1.91046438149467	0.0560734482385186	0.0932471762982175
gene-YMR295C	gene-YMR295C	1797.50965198397	-0.786741449792497	0.411841218802027	-1.91030283972301	0.0560942323669171	0.0932550567839022
gene-RPR1	gene-RPR1	30.927065368734	-1.40644647757328	0.736298145674057	-1.91015892928228	0.0561127534331647	0.0932591715623543
gene-YLR262C-A	gene-YLR262C-A	757.805799707272	0.771224570021948	0.404279015233357	1.9076542213718	0.0564359221680757	0.0937694624473573
gene-YLR016C	gene-YLR016C	284.382121121822	0.830849458782817	0.435949658025591	1.90583807897848	0.0566712168126505	0.0941334987468204
gene-YER029C	gene-YER029C	375.22657632587	0.823238721280957	0.432137478050267	1.90503893574627	0.0567750100646241	0.0942789595701701
gene-YOR288C	gene-YOR288C	137.767498367646	-1.07279194613007	0.563374711363727	-1.90422453207604	0.0568809480470577	0.0944278977576405
gene-YGR062C	gene-YGR062C	63.0254148812226	1.13401443600248	0.596426982080379	1.90134663600725	0.0572566243352009	0.0950244148018811
gene-YER129W	gene-YER129W	486.261983888848	1.04007486955037	0.547153247294423	1.90088402964499	0.0573172043723773	0.0950977995467477
gene-YIL170W	gene-YIL170W	9.65867269946437	-2.25451674199596	1.18719855449872	-1.89902247897185	0.0575615204909094	0.095475900996908
gene-YCR006C	gene-YCR006C	30.7499068616467	-1.47381106476187	0.776749362812622	-1.89740878502323	0.05777400707336	0.0958010068788497
